Date,incident_date,incident_subcategory,incident_id,Year
2021-08-31,2021-08-31,Shoplifting,14,2021
2021-09-01,2021-09-01,Auto Parts,3,2021
2021-09-01,2021-09-01,Bicycle,3,2021
2021-09-01,2021-09-01,From Building,6,2021
2021-09-01,2021-09-01,From Vehicle,92,2021
2021-09-01,2021-09-01,Other,22,2021
2021-09-01,2021-09-01,Shoplifting,10,2021
2021-09-02,2021-09-02,Auto Parts,2,2021
2021-09-02,2021-09-02,Bicycle,1,2021
2021-09-02,2021-09-02,From Building,4,2021
2021-09-02,2021-09-02,From Vehicle,78,2021
2021-09-02,2021-09-02,Other,17,2021
2021-09-02,2021-09-02,Shoplifting,4,2021
2021-09-03,2021-09-03,From Building,7,2021
2021-09-03,2021-09-03,From Vehicle,67,2021
2021-09-03,2021-09-03,Other,29,2021
2021-09-03,2021-09-03,Pickpocket,2,2021
2021-09-03,2021-09-03,Shoplifting,3,2021
2021-09-04,2021-09-04,Auto Parts,2,2021
2021-09-04,2021-09-04,Bicycle,1,2021
2021-09-04,2021-09-04,From Building,6,2021
2021-09-04,2021-09-04,From Vehicle,88,2021
2021-09-04,2021-09-04,Other,36,2021
2021-09-04,2021-09-04,Pickpocket,2,2021
2021-09-04,2021-09-04,Shoplifting,11,2021
2021-09-05,2021-09-05,Auto Parts,3,2021
2021-09-05,2021-09-05,Bicycle,2,2021
2021-09-05,2021-09-05,From Building,4,2021
2021-09-05,2021-09-05,From Vehicle,64,2021
2021-09-05,2021-09-05,Other,16,2021
2021-09-05,2021-09-05,Pickpocket,1,2021
2021-09-05,2021-09-05,Shoplifting,11,2021
2021-09-06,2021-09-06,Auto Parts,2,2021
2021-09-06,2021-09-06,Bicycle,1,2021
2021-09-06,2021-09-06,From Building,1,2021
2021-09-06,2021-09-06,From Vehicle,78,2021
2021-09-06,2021-09-06,Other,14,2021
2021-09-06,2021-09-06,Pickpocket,1,2021
2021-09-06,2021-09-06,Shoplifting,13,2021
2021-09-07,2021-09-07,Auto Parts,8,2021
2021-09-07,2021-09-07,Bicycle,4,2021
2021-09-07,2021-09-07,From Building,8,2021
2021-09-07,2021-09-07,From Vehicle,63,2021
2021-09-07,2021-09-07,Other,21,2021
2021-09-07,2021-09-07,Pickpocket,1,2021
2021-09-07,2021-09-07,Shoplifting,7,2021
2021-09-08,2021-09-08,Auto Parts,1,2021
2021-09-08,2021-09-08,Bicycle,1,2021
2021-09-08,2021-09-08,From Building,7,2021
2021-09-08,2021-09-08,From Vehicle,70,2021
2021-09-08,2021-09-08,Other,11,2021
2021-09-08,2021-09-08,Shoplifting,10,2021
2021-09-09,2021-09-09,Auto Parts,5,2021
2021-09-09,2021-09-09,From Building,4,2021
2021-09-09,2021-09-09,From Vehicle,76,2021
2021-09-09,2021-09-09,Other,13,2021
2021-09-09,2021-09-09,Shoplifting,14,2021
2021-09-10,2021-09-10,Auto Parts,2,2021
2021-09-10,2021-09-10,Bicycle,1,2021
2021-09-10,2021-09-10,From Building,5,2021
2021-09-10,2021-09-10,From Vehicle,89,2021
2021-09-10,2021-09-10,Other,23,2021
2021-09-10,2021-09-10,Pickpocket,2,2021
2021-09-10,2021-09-10,Shoplifting,14,2021
2021-09-11,2021-09-11,Auto Parts,3,2021
2021-09-11,2021-09-11,From Building,8,2021
2021-09-11,2021-09-11,From Vehicle,82,2021
2021-09-11,2021-09-11,Other,23,2021
2021-09-11,2021-09-11,Pickpocket,1,2021
2021-09-11,2021-09-11,Shoplifting,21,2021
2021-09-12,2021-09-12,Bicycle,3,2021
2021-09-12,2021-09-12,From Building,3,2021
2021-09-12,2021-09-12,From Vehicle,73,2021
2021-09-12,2021-09-12,Other,13,2021
2021-09-12,2021-09-12,Shoplifting,13,2021
2021-09-13,2021-09-13,Auto Parts,3,2021
2021-09-13,2021-09-13,Bicycle,1,2021
2021-09-13,2021-09-13,From Building,3,2021
2021-09-13,2021-09-13,From Vehicle,88,2021
2021-09-13,2021-09-13,Other,20,2021
2021-09-13,2021-09-13,Shoplifting,16,2021
2021-09-14,2021-09-14,Bicycle,1,2021
2021-09-14,2021-09-14,From Building,5,2021
2021-09-14,2021-09-14,From Vehicle,74,2021
2021-09-14,2021-09-14,Other,23,2021
2021-09-14,2021-09-14,Shoplifting,18,2021
2021-09-15,2021-09-15,Auto Parts,4,2021
2021-09-15,2021-09-15,Bicycle,2,2021
2021-09-15,2021-09-15,From Building,7,2021
2021-09-15,2021-09-15,From Vehicle,60,2021
2021-09-15,2021-09-15,Other,16,2021
2021-09-15,2021-09-15,Pickpocket,1,2021
2021-09-15,2021-09-15,Shoplifting,17,2021
2021-09-16,2021-09-16,From Building,3,2021
2021-09-16,2021-09-16,From Vehicle,82,2021
2021-09-16,2021-09-16,Other,17,2021
2021-09-16,2021-09-16,Pickpocket,1,2021
2021-09-16,2021-09-16,Shoplifting,18,2021
2021-09-17,2021-09-17,Auto Parts,3,2021
2021-09-17,2021-09-17,Bicycle,3,2021
2021-09-17,2021-09-17,From Building,5,2021
2021-09-17,2021-09-17,From Vehicle,93,2021
2021-09-17,2021-09-17,Other,20,2021
2021-09-17,2021-09-17,Shoplifting,16,2021
2021-09-18,2021-09-18,Auto Parts,3,2021
2021-09-18,2021-09-18,Bicycle,1,2021
2021-09-18,2021-09-18,From Building,4,2021
2021-09-18,2021-09-18,From Vehicle,52,2021
2021-09-18,2021-09-18,Other,28,2021
2021-09-18,2021-09-18,Pickpocket,1,2021
2021-09-18,2021-09-18,Shoplifting,9,2021
2021-09-19,2021-09-19,Auto Parts,2,2021
2021-09-19,2021-09-19,Bicycle,2,2021
2021-09-19,2021-09-19,From Building,3,2021
2021-09-19,2021-09-19,From Vehicle,65,2021
2021-09-19,2021-09-19,Other,20,2021
2021-09-19,2021-09-19,Pickpocket,2,2021
2021-09-19,2021-09-19,Shoplifting,15,2021
2021-09-20,2021-09-20,Auto Parts,2,2021
2021-09-20,2021-09-20,Bicycle,3,2021
2021-09-20,2021-09-20,From Building,3,2021
2021-09-20,2021-09-20,From Vehicle,55,2021
2021-09-20,2021-09-20,Other,13,2021
2021-09-20,2021-09-20,Shoplifting,33,2021
2021-09-21,2021-09-21,Auto Parts,4,2021
2021-09-21,2021-09-21,Bicycle,1,2021
2021-09-21,2021-09-21,From Building,7,2021
2021-09-21,2021-09-21,From Vehicle,59,2021
2021-09-21,2021-09-21,Other,15,2021
2021-09-21,2021-09-21,Pickpocket,1,2021
2021-09-21,2021-09-21,Shoplifting,14,2021
2021-09-22,2021-09-22,Auto Parts,4,2021
2021-09-22,2021-09-22,Bicycle,3,2021
2021-09-22,2021-09-22,From Building,5,2021
2021-09-22,2021-09-22,From Vehicle,51,2021
2021-09-22,2021-09-22,Other,19,2021
2021-09-22,2021-09-22,Pickpocket,1,2021
2021-09-22,2021-09-22,Shoplifting,17,2021
2021-09-23,2021-09-23,Auto Parts,2,2021
2021-09-23,2021-09-23,From Building,6,2021
2021-09-23,2021-09-23,From Vehicle,57,2021
2021-09-23,2021-09-23,Other,19,2021
2021-09-23,2021-09-23,Shoplifting,12,2021
2021-09-24,2021-09-24,Auto Parts,1,2021
2021-09-24,2021-09-24,Bicycle,2,2021
2021-09-24,2021-09-24,From Building,6,2021
2021-09-24,2021-09-24,From Vehicle,119,2021
2021-09-24,2021-09-24,Other,27,2021
2021-09-24,2021-09-24,Pickpocket,3,2021
2021-09-24,2021-09-24,Shoplifting,12,2021
2021-09-25,2021-09-25,Auto Parts,1,2021
2021-09-25,2021-09-25,From Building,13,2021
2021-09-25,2021-09-25,From Vehicle,80,2021
2021-09-25,2021-09-25,Other,23,2021
2021-09-25,2021-09-25,Pickpocket,1,2021
2021-09-25,2021-09-25,Shoplifting,6,2021
2021-09-26,2021-09-26,Auto Parts,1,2021
2021-09-26,2021-09-26,From Building,2,2021
2021-09-26,2021-09-26,From Vehicle,71,2021
2021-09-26,2021-09-26,Other,32,2021
2021-09-26,2021-09-26,Shoplifting,14,2021
2021-09-27,2021-09-27,Auto Parts,7,2021
2021-09-27,2021-09-27,From Building,5,2021
2021-09-27,2021-09-27,From Vehicle,98,2021
2021-09-27,2021-09-27,Other,21,2021
2021-09-27,2021-09-27,Shoplifting,15,2021
2021-09-28,2021-09-28,Auto Parts,1,2021
2021-09-28,2021-09-28,From Building,1,2021
2021-09-28,2021-09-28,From Vehicle,84,2021
2021-09-28,2021-09-28,Other,25,2021
2021-09-28,2021-09-28,Shoplifting,7,2021
2021-09-29,2021-09-29,Auto Parts,2,2021
2021-09-29,2021-09-29,Bicycle,3,2021
2021-09-29,2021-09-29,From Building,3,2021
2021-09-29,2021-09-29,From Vehicle,69,2021
2021-09-29,2021-09-29,Other,23,2021
2021-09-29,2021-09-29,Pickpocket,1,2021
2021-09-29,2021-09-29,Shoplifting,11,2021
2021-09-30,2021-09-30,Auto Parts,2,2021
2021-09-30,2021-09-30,Bicycle,1,2021
2021-09-30,2021-09-30,From Building,2,2021
2021-09-30,2021-09-30,From Vehicle,78,2021
2021-09-30,2021-09-30,Other,27,2021
2021-09-30,2021-09-30,Shoplifting,11,2021
2021-10-01,2021-10-01,Auto Parts,1,2021
2021-10-01,2021-10-01,Bicycle,1,2021
2021-10-01,2021-10-01,From Building,3,2021
2021-10-01,2021-10-01,From Vehicle,85,2021
2021-10-01,2021-10-01,Other,43,2021
2021-10-01,2021-10-01,Pickpocket,2,2021
2021-10-01,2021-10-01,Shoplifting,18,2021
2021-10-02,2021-10-02,Auto Parts,1,2021
2021-10-02,2021-10-02,Bicycle,1,2021
2021-10-02,2021-10-02,From Building,9,2021
2021-10-02,2021-10-02,From Vehicle,86,2021
2021-10-02,2021-10-02,Other,25,2021
2021-10-02,2021-10-02,Pickpocket,2,2021
2021-10-02,2021-10-02,Shoplifting,6,2021
2021-10-03,2021-10-03,Auto Parts,1,2021
2021-10-03,2021-10-03,Bicycle,1,2021
2021-10-03,2021-10-03,From Building,6,2021
2021-10-03,2021-10-03,From Vehicle,52,2021
2021-10-03,2021-10-03,Other,19,2021
2021-10-03,2021-10-03,Shoplifting,16,2021
2021-10-04,2021-10-04,Auto Parts,2,2021
2021-10-04,2021-10-04,Bicycle,3,2021
2021-10-04,2021-10-04,From Building,6,2021
2021-10-04,2021-10-04,From Vehicle,98,2021
2021-10-04,2021-10-04,Other,17,2021
2021-10-04,2021-10-04,Pickpocket,1,2021
2021-10-04,2021-10-04,Shoplifting,11,2021
2021-10-05,2021-10-05,From Building,1,2021
2021-10-05,2021-10-05,From Vehicle,58,2021
2021-10-05,2021-10-05,Other,24,2021
2021-10-05,2021-10-05,Shoplifting,15,2021
2021-10-06,2021-10-06,Auto Parts,1,2021
2021-10-06,2021-10-06,Bicycle,2,2021
2021-10-06,2021-10-06,From Building,11,2021
2021-10-06,2021-10-06,From Vehicle,99,2021
2021-10-06,2021-10-06,Other,20,2021
2021-10-06,2021-10-06,Shoplifting,3,2021
2021-10-07,2021-10-07,Auto Parts,5,2021
2021-10-07,2021-10-07,From Building,4,2021
2021-10-07,2021-10-07,From Vehicle,112,2021
2021-10-07,2021-10-07,Other,23,2021
2021-10-07,2021-10-07,Shoplifting,10,2021
2021-10-08,2021-10-08,Auto Parts,1,2021
2021-10-08,2021-10-08,Bicycle,2,2021
2021-10-08,2021-10-08,From Building,5,2021
2021-10-08,2021-10-08,From Vehicle,87,2021
2021-10-08,2021-10-08,Other,24,2021
2021-10-08,2021-10-08,Shoplifting,8,2021
2021-10-09,2021-10-09,Auto Parts,2,2021
2021-10-09,2021-10-09,Bicycle,1,2021
2021-10-09,2021-10-09,From Building,6,2021
2021-10-09,2021-10-09,From Vehicle,77,2021
2021-10-09,2021-10-09,Other,32,2021
2021-10-09,2021-10-09,Shoplifting,13,2021
2021-10-10,2021-10-10,Auto Parts,1,2021
2021-10-10,2021-10-10,Bicycle,2,2021
2021-10-10,2021-10-10,From Building,2,2021
2021-10-10,2021-10-10,From Vehicle,78,2021
2021-10-10,2021-10-10,Other,23,2021
2021-10-10,2021-10-10,Shoplifting,13,2021
2021-10-11,2021-10-11,Auto Parts,1,2021
2021-10-11,2021-10-11,Bicycle,1,2021
2021-10-11,2021-10-11,From Building,5,2021
2021-10-11,2021-10-11,From Vehicle,114,2021
2021-10-11,2021-10-11,Other,17,2021
2021-10-11,2021-10-11,Pickpocket,1,2021
2021-10-11,2021-10-11,Shoplifting,14,2021
2021-10-12,2021-10-12,Auto Parts,5,2021
2021-10-12,2021-10-12,Bicycle,3,2021
2021-10-12,2021-10-12,From Building,4,2021
2021-10-12,2021-10-12,From Vehicle,96,2021
2021-10-12,2021-10-12,Other,19,2021
2021-10-12,2021-10-12,Pickpocket,1,2021
2021-10-12,2021-10-12,Shoplifting,12,2021
2021-10-13,2021-10-13,Auto Parts,1,2021
2021-10-13,2021-10-13,Bicycle,2,2021
2021-10-13,2021-10-13,From Building,5,2021
2021-10-13,2021-10-13,From Vehicle,109,2021
2021-10-13,2021-10-13,Other,15,2021
2021-10-13,2021-10-13,Shoplifting,13,2021
2021-10-14,2021-10-14,Auto Parts,4,2021
2021-10-14,2021-10-14,Bicycle,3,2021
2021-10-14,2021-10-14,From Building,7,2021
2021-10-14,2021-10-14,From Vehicle,102,2021
2021-10-14,2021-10-14,Other,17,2021
2021-10-14,2021-10-14,Pickpocket,2,2021
2021-10-14,2021-10-14,Shoplifting,12,2021
2021-10-15,2021-10-15,Auto Parts,3,2021
2021-10-15,2021-10-15,Bicycle,3,2021
2021-10-15,2021-10-15,From Building,3,2021
2021-10-15,2021-10-15,From Vehicle,131,2021
2021-10-15,2021-10-15,Other,24,2021
2021-10-15,2021-10-15,Pickpocket,1,2021
2021-10-15,2021-10-15,Shoplifting,7,2021
2021-10-16,2021-10-16,Auto Parts,2,2021
2021-10-16,2021-10-16,Bicycle,2,2021
2021-10-16,2021-10-16,From Building,2,2021
2021-10-16,2021-10-16,From Vehicle,90,2021
2021-10-16,2021-10-16,Other,21,2021
2021-10-16,2021-10-16,Pickpocket,3,2021
2021-10-16,2021-10-16,Shoplifting,5,2021
2021-10-17,2021-10-17,Auto Parts,3,2021
2021-10-17,2021-10-17,Bicycle,2,2021
2021-10-17,2021-10-17,From Building,5,2021
2021-10-17,2021-10-17,From Vehicle,67,2021
2021-10-17,2021-10-17,Other,21,2021
2021-10-17,2021-10-17,Shoplifting,12,2021
2021-10-18,2021-10-18,Auto Parts,3,2021
2021-10-18,2021-10-18,Bicycle,1,2021
2021-10-18,2021-10-18,From Building,2,2021
2021-10-18,2021-10-18,From Vehicle,93,2021
2021-10-18,2021-10-18,Other,15,2021
2021-10-18,2021-10-18,Pickpocket,2,2021
2021-10-18,2021-10-18,Shoplifting,14,2021
2021-10-19,2021-10-19,Auto Parts,6,2021
2021-10-19,2021-10-19,Bicycle,2,2021
2021-10-19,2021-10-19,From Building,4,2021
2021-10-19,2021-10-19,From Vehicle,97,2021
2021-10-19,2021-10-19,Other,21,2021
2021-10-19,2021-10-19,Purse Snatch,1,2021
2021-10-19,2021-10-19,Shoplifting,14,2021
2021-10-20,2021-10-20,Auto Parts,1,2021
2021-10-20,2021-10-20,Bicycle,3,2021
2021-10-20,2021-10-20,From Building,2,2021
2021-10-20,2021-10-20,From Vehicle,91,2021
2021-10-20,2021-10-20,Other,23,2021
2021-10-20,2021-10-20,Shoplifting,6,2021
2021-10-21,2021-10-21,Auto Parts,2,2021
2021-10-21,2021-10-21,From Building,6,2021
2021-10-21,2021-10-21,From Vehicle,95,2021
2021-10-21,2021-10-21,Other,17,2021
2021-10-21,2021-10-21,Pickpocket,1,2021
2021-10-21,2021-10-21,Shoplifting,7,2021
2021-10-22,2021-10-22,Auto Parts,3,2021
2021-10-22,2021-10-22,Bicycle,1,2021
2021-10-22,2021-10-22,From Building,4,2021
2021-10-22,2021-10-22,From Vehicle,96,2021
2021-10-22,2021-10-22,Other,21,2021
2021-10-22,2021-10-22,Shoplifting,9,2021
2021-10-23,2021-10-23,Auto Parts,1,2021
2021-10-23,2021-10-23,From Building,3,2021
2021-10-23,2021-10-23,From Vehicle,67,2021
2021-10-23,2021-10-23,Other,23,2021
2021-10-23,2021-10-23,Pickpocket,1,2021
2021-10-23,2021-10-23,Shoplifting,5,2021
2021-10-24,2021-10-24,Auto Parts,1,2021
2021-10-24,2021-10-24,From Building,2,2021
2021-10-24,2021-10-24,From Vehicle,49,2021
2021-10-24,2021-10-24,Other,11,2021
2021-10-24,2021-10-24,Shoplifting,7,2021
2021-10-25,2021-10-25,Auto Parts,1,2021
2021-10-25,2021-10-25,Bicycle,2,2021
2021-10-25,2021-10-25,From Building,3,2021
2021-10-25,2021-10-25,From Vehicle,81,2021
2021-10-25,2021-10-25,Other,22,2021
2021-10-25,2021-10-25,Shoplifting,17,2021
2021-10-26,2021-10-26,Auto Parts,2,2021
2021-10-26,2021-10-26,From Building,4,2021
2021-10-26,2021-10-26,From Vehicle,92,2021
2021-10-26,2021-10-26,Other,17,2021
2021-10-26,2021-10-26,Shoplifting,10,2021
2021-10-27,2021-10-27,Auto Parts,2,2021
2021-10-27,2021-10-27,Bicycle,1,2021
2021-10-27,2021-10-27,From Building,3,2021
2021-10-27,2021-10-27,From Vehicle,59,2021
2021-10-27,2021-10-27,Other,22,2021
2021-10-27,2021-10-27,Shoplifting,9,2021
2021-10-28,2021-10-28,Auto Parts,2,2021
2021-10-28,2021-10-28,Bicycle,2,2021
2021-10-28,2021-10-28,From Building,7,2021
2021-10-28,2021-10-28,From Vehicle,107,2021
2021-10-28,2021-10-28,Other,20,2021
2021-10-28,2021-10-28,Shoplifting,10,2021
2021-10-29,2021-10-29,Bicycle,1,2021
2021-10-29,2021-10-29,From Building,6,2021
2021-10-29,2021-10-29,From Vehicle,103,2021
2021-10-29,2021-10-29,Other,37,2021
2021-10-29,2021-10-29,Shoplifting,13,2021
2021-10-30,2021-10-30,Auto Parts,1,2021
2021-10-30,2021-10-30,Bicycle,1,2021
2021-10-30,2021-10-30,From Building,4,2021
2021-10-30,2021-10-30,From Vehicle,122,2021
2021-10-30,2021-10-30,Other,29,2021
2021-10-30,2021-10-30,Shoplifting,14,2021
2021-10-31,2021-10-31,From Building,2,2021
2021-10-31,2021-10-31,From Vehicle,53,2021
2021-10-31,2021-10-31,Other,32,2021
2021-10-31,2021-10-31,Shoplifting,7,2021
2021-11-01,2021-11-01,Auto Parts,2,2021
2021-11-01,2021-11-01,Bicycle,3,2021
2021-11-01,2021-11-01,From Building,2,2021
2021-11-01,2021-11-01,From Vehicle,101,2021
2021-11-01,2021-11-01,Other,29,2021
2021-11-01,2021-11-01,Pickpocket,1,2021
2021-11-01,2021-11-01,Shoplifting,10,2021
2021-11-02,2021-11-02,Auto Parts,1,2021
2021-11-02,2021-11-02,Bicycle,4,2021
2021-11-02,2021-11-02,From Building,6,2021
2021-11-02,2021-11-02,From Vehicle,62,2021
2021-11-02,2021-11-02,Other,20,2021
2021-11-02,2021-11-02,Shoplifting,9,2021
2021-11-03,2021-11-03,Auto Parts,6,2021
2021-11-03,2021-11-03,Bicycle,2,2021
2021-11-03,2021-11-03,From Building,3,2021
2021-11-03,2021-11-03,From Vehicle,77,2021
2021-11-03,2021-11-03,Other,18,2021
2021-11-03,2021-11-03,Purse Snatch,1,2021
2021-11-03,2021-11-03,Shoplifting,11,2021
2021-11-04,2021-11-04,Auto Parts,2,2021
2021-11-04,2021-11-04,From Building,1,2021
2021-11-04,2021-11-04,From Vehicle,87,2021
2021-11-04,2021-11-04,Other,23,2021
2021-11-04,2021-11-04,Shoplifting,10,2021
2021-11-05,2021-11-05,Auto Parts,3,2021
2021-11-05,2021-11-05,Bicycle,1,2021
2021-11-05,2021-11-05,From Building,5,2021
2021-11-05,2021-11-05,From Vehicle,112,2021
2021-11-05,2021-11-05,Other,25,2021
2021-11-05,2021-11-05,Shoplifting,13,2021
2021-11-06,2021-11-06,Auto Parts,1,2021
2021-11-06,2021-11-06,Bicycle,2,2021
2021-11-06,2021-11-06,From Building,5,2021
2021-11-06,2021-11-06,From Vehicle,93,2021
2021-11-06,2021-11-06,Other,17,2021
2021-11-06,2021-11-06,Pickpocket,2,2021
2021-11-06,2021-11-06,Purse Snatch,1,2021
2021-11-06,2021-11-06,Shoplifting,9,2021
2021-11-07,2021-11-07,Auto Parts,3,2021
2021-11-07,2021-11-07,From Building,5,2021
2021-11-07,2021-11-07,From Vehicle,98,2021
2021-11-07,2021-11-07,Other,26,2021
2021-11-07,2021-11-07,Shoplifting,11,2021
2021-11-08,2021-11-08,Auto Parts,2,2021
2021-11-08,2021-11-08,Bicycle,1,2021
2021-11-08,2021-11-08,From Building,4,2021
2021-11-08,2021-11-08,From Vehicle,71,2021
2021-11-08,2021-11-08,Other,16,2021
2021-11-08,2021-11-08,Shoplifting,10,2021
2021-11-09,2021-11-09,Auto Parts,1,2021
2021-11-09,2021-11-09,From Building,2,2021
2021-11-09,2021-11-09,From Vehicle,74,2021
2021-11-09,2021-11-09,Other,21,2021
2021-11-09,2021-11-09,Shoplifting,13,2021
2021-11-10,2021-11-10,Auto Parts,1,2021
2021-11-10,2021-11-10,Bicycle,2,2021
2021-11-10,2021-11-10,From Building,2,2021
2021-11-10,2021-11-10,From Vehicle,83,2021
2021-11-10,2021-11-10,Other,19,2021
2021-11-10,2021-11-10,Shoplifting,16,2021
2021-11-11,2021-11-11,Auto Parts,2,2021
2021-11-11,2021-11-11,Bicycle,4,2021
2021-11-11,2021-11-11,From Building,5,2021
2021-11-11,2021-11-11,From Vehicle,83,2021
2021-11-11,2021-11-11,Other,15,2021
2021-11-11,2021-11-11,Shoplifting,12,2021
2021-11-12,2021-11-12,Auto Parts,3,2021
2021-11-12,2021-11-12,Bicycle,2,2021
2021-11-12,2021-11-12,From Building,6,2021
2021-11-12,2021-11-12,From Vehicle,115,2021
2021-11-12,2021-11-12,Other,28,2021
2021-11-12,2021-11-12,Pickpocket,1,2021
2021-11-12,2021-11-12,Shoplifting,16,2021
2021-11-13,2021-11-13,Auto Parts,1,2021
2021-11-13,2021-11-13,Bicycle,1,2021
2021-11-13,2021-11-13,From Building,4,2021
2021-11-13,2021-11-13,From Vehicle,74,2021
2021-11-13,2021-11-13,Other,36,2021
2021-11-13,2021-11-13,Pickpocket,3,2021
2021-11-13,2021-11-13,Purse Snatch,1,2021
2021-11-13,2021-11-13,Shoplifting,22,2021
2021-11-14,2021-11-14,Auto Parts,4,2021
2021-11-14,2021-11-14,Bicycle,2,2021
2021-11-14,2021-11-14,From Building,5,2021
2021-11-14,2021-11-14,From Vehicle,76,2021
2021-11-14,2021-11-14,Other,18,2021
2021-11-14,2021-11-14,Pickpocket,2,2021
2021-11-14,2021-11-14,Shoplifting,19,2021
2021-11-15,2021-11-15,Auto Parts,2,2021
2021-11-15,2021-11-15,Bicycle,2,2021
2021-11-15,2021-11-15,From Building,7,2021
2021-11-15,2021-11-15,From Vehicle,96,2021
2021-11-15,2021-11-15,Other,22,2021
2021-11-15,2021-11-15,Shoplifting,22,2021
2021-11-16,2021-11-16,Auto Parts,5,2021
2021-11-16,2021-11-16,Bicycle,5,2021
2021-11-16,2021-11-16,From Building,5,2021
2021-11-16,2021-11-16,From Vehicle,84,2021
2021-11-16,2021-11-16,Other,15,2021
2021-11-16,2021-11-16,Shoplifting,31,2021
2021-11-17,2021-11-17,Auto Parts,5,2021
2021-11-17,2021-11-17,Bicycle,3,2021
2021-11-17,2021-11-17,From Building,7,2021
2021-11-17,2021-11-17,From Vehicle,89,2021
2021-11-17,2021-11-17,Other,18,2021
2021-11-17,2021-11-17,Shoplifting,28,2021
2021-11-18,2021-11-18,Auto Parts,1,2021
2021-11-18,2021-11-18,Bicycle,3,2021
2021-11-18,2021-11-18,From Building,3,2021
2021-11-18,2021-11-18,From Vehicle,109,2021
2021-11-18,2021-11-18,Other,21,2021
2021-11-18,2021-11-18,Shoplifting,17,2021
2021-11-19,2021-11-19,Auto Parts,3,2021
2021-11-19,2021-11-19,Bicycle,4,2021
2021-11-19,2021-11-19,From Building,8,2021
2021-11-19,2021-11-19,From Vehicle,98,2021
2021-11-19,2021-11-19,Other,33,2021
2021-11-19,2021-11-19,Pickpocket,2,2021
2021-11-19,2021-11-19,Shoplifting,29,2021
2021-11-20,2021-11-20,Bicycle,2,2021
2021-11-20,2021-11-20,From Building,4,2021
2021-11-20,2021-11-20,From Vehicle,91,2021
2021-11-20,2021-11-20,Other,23,2021
2021-11-20,2021-11-20,Pickpocket,1,2021
2021-11-20,2021-11-20,Shoplifting,16,2021
2021-11-21,2021-11-21,Auto Parts,1,2021
2021-11-21,2021-11-21,Bicycle,1,2021
2021-11-21,2021-11-21,From Building,3,2021
2021-11-21,2021-11-21,From Vehicle,68,2021
2021-11-21,2021-11-21,Other,21,2021
2021-11-21,2021-11-21,Pickpocket,3,2021
2021-11-21,2021-11-21,Shoplifting,11,2021
2021-11-22,2021-11-22,From Building,5,2021
2021-11-22,2021-11-22,From Vehicle,71,2021
2021-11-22,2021-11-22,Other,24,2021
2021-11-22,2021-11-22,Pickpocket,1,2021
2021-11-22,2021-11-22,Shoplifting,23,2021
2021-11-23,2021-11-23,Auto Parts,1,2021
2021-11-23,2021-11-23,Bicycle,2,2021
2021-11-23,2021-11-23,From Building,6,2021
2021-11-23,2021-11-23,From Vehicle,109,2021
2021-11-23,2021-11-23,Other,25,2021
2021-11-23,2021-11-23,Pickpocket,1,2021
2021-11-23,2021-11-23,Shoplifting,14,2021
2021-11-24,2021-11-24,Auto Parts,2,2021
2021-11-24,2021-11-24,Bicycle,2,2021
2021-11-24,2021-11-24,From Building,8,2021
2021-11-24,2021-11-24,From Vehicle,118,2021
2021-11-24,2021-11-24,Other,26,2021
2021-11-24,2021-11-24,Pickpocket,1,2021
2021-11-24,2021-11-24,Shoplifting,12,2021
2021-11-25,2021-11-25,Auto Parts,2,2021
2021-11-25,2021-11-25,From Building,8,2021
2021-11-25,2021-11-25,From Vehicle,47,2021
2021-11-25,2021-11-25,Other,12,2021
2021-11-25,2021-11-25,Shoplifting,3,2021
2021-11-26,2021-11-26,Auto Parts,1,2021
2021-11-26,2021-11-26,From Building,9,2021
2021-11-26,2021-11-26,From Vehicle,128,2021
2021-11-26,2021-11-26,Other,22,2021
2021-11-26,2021-11-26,Pickpocket,1,2021
2021-11-26,2021-11-26,Shoplifting,26,2021
2021-11-27,2021-11-27,Auto Parts,2,2021
2021-11-27,2021-11-27,Bicycle,1,2021
2021-11-27,2021-11-27,From Building,7,2021
2021-11-27,2021-11-27,From Vehicle,90,2021
2021-11-27,2021-11-27,Other,22,2021
2021-11-27,2021-11-27,Pickpocket,3,2021
2021-11-27,2021-11-27,Shoplifting,23,2021
2021-11-28,2021-11-28,Auto Parts,2,2021
2021-11-28,2021-11-28,Bicycle,2,2021
2021-11-28,2021-11-28,From Building,3,2021
2021-11-28,2021-11-28,From Vehicle,99,2021
2021-11-28,2021-11-28,Other,36,2021
2021-11-28,2021-11-28,Pickpocket,1,2021
2021-11-28,2021-11-28,Shoplifting,30,2021
2021-11-29,2021-11-29,Bicycle,1,2021
2021-11-29,2021-11-29,From Vehicle,72,2021
2021-11-29,2021-11-29,Other,22,2021
2021-11-29,2021-11-29,Shoplifting,29,2021
2021-11-30,2021-11-30,Auto Parts,2,2021
2021-11-30,2021-11-30,Bicycle,1,2021
